n_b,rho_b,n_n,n_p,Delta_n,Delta_p,lambda,xi_n,xi_p,kappa,R,epsilon,m_eff_relL_n,m_eff_relL_p,A_nn,A_pp,A_np
[1/fm**3],[g/cm**3],[1/fm**3],[1/fm**3],[MeV],[MeV],[cm],[cm],[cm],[],[],[],[],[],[MeV fm**5],[MeV fm**5],[MeV fm**5]
0.21366733466933868,354802942244489.0,0.2007944053960105,0.012872929273328185,0.4281139101312003,1.0165155622542643,6.323691604616233e-12,1.0166961399589916e-11,1.2929480115459077e-12,4.890909416423742,0.1271715275321158,0.06410999971806959,0.5537964859438462,0.7340306703312759,-4.8075077207758765,81.31908143741465,117.43769466391792
0.214749498997996,356599918316633.25,0.20178235150905416,0.012967147488941854,0.42902635809103684,1.0160606883534775,6.3006760123165185e-12,1.018452981019316e-11,1.2984868589998249e-12,4.852321737910917,0.12749600454801926,0.06426304080592503,0.552568691856555,0.7330064270858185,-4.943151735220919,80.90781636535098,117.30159711555497
0.21583166332665332,358396894388777.56,0.20277028019959853,0.01306138312705478,0.4299183447335983,1.0155743384588054,6.277905718867133e-12,1.0202528084563015e-11,1.3040652428161163e-12,4.814104013162758,0.12781785377187432,0.06441468204412255,0.5513463423814915,0.7319850162260846,-5.078127806783531,80.50186497910732,117.1660645836256
0.21691382765531064,360193870460921.9,0.20375819292422068,0.013155634731089966,0.4307900798839862,1.0150569406053216,6.2553767302933635e-12,1.022095126284848e-11,1.3096832488126628e-12,4.776251613483172,0.12813711905399172,0.06456493622311743,0.5501294003429771,0.7309664278564427,-5.21244157891474,80.10112422529483,117.03109362807756
0.21799599198396793,361990846533066.1,0.2047460911008967,0.013249900883071241,0.43164177146371274,1.0145089179508455,6.233085135600691e-12,1.0239794552149737e-11,1.3153409667802613e-12,4.73875998164815,0.12845384349084615,0.0647138160822901,0.5489178289301462,0.7299506520770387,-5.346098618497548,79.70549359699152,116.89668083583719
0.21907815631262526,363787822605210.4,0.20573397610996094,0.013344180202664315,0.43247362549382595,1.0139306888036785,6.211027104765943e-12,1.0259053320970132e-11,1.3210384904415394e-12,4.701624630702463,0.12876806944177355,0.06486133430645458,0.5477115916918506,0.7289376789854346,-5.479104417386748,79.31487505963885,116.76282282054956
0.22016032064128258,365584798677354.7,0.20672184929503165,0.013438471346250933,0.43328584609887716,1.0133226666519914,6.189198886779024e-12,1.0278723093896272e-11,1.3267759174117383e-12,4.664841142770253,0.12907983854527674,0.06500750352262795,0.5465106525316669,0.7279274986781835,-5.611464393906563,78.92917297931156,116.62951622232092
0.2212424849699399,367381774749499.0,0.20770971196390525,0.013532773006034646,0.43407863551168246,1.012685260194714,6.1675968077342464e-12,1.0298799546495402e-11,1.3325533491613361e-12,4.6284051678800875,0.12938919173495259,0.06515233629704471,0.5453149757030062,0.7269201012523353,-5.743183894307537,78.54829405328486,116.49675770746322
0.22232464929859722,369178750821643.25,0.2086975653894205,0.013627083909176723,0.4348521940788342,1.0120188733738076,6.146217268970246e-12,1.0319278500419978e-11,1.3383708909804345e-12,4.59231242280515,0.12969616925504676,0.06529584513240096,0.5441245258043225,0.7259154768068825,-5.87426819418415,78.17214724282353,116.36454396824124
0.22340681362725454,370975726893787.6,0.20968541081029357,0.013721402816960961,0.43560672026691627,1.0113239054077783,6.125056745257446e-12,1.0340155918709802e-11,1.344228651944901e-12,4.556558689918854,0.13000081067565059,0.06543804246531476,0.5429392677744149,0.7249136154441457,-6.0047224998545135,77.8006437081202,116.2328717226219
