n_b,rho_b,n_n,n_p,Delta_n,Delta_p,lambda,xi_n,xi_p,kappa,R,epsilon,A_nn,A_pp,A_np
[1/fm**3],[g/cm**3],[1/fm**3],[1/fm**3],[MeV],[MeV],[cm],[cm],[cm],[],[],[],[MeV fm**5],[MeV fm**5],[MeV fm**5]
0.290501002004008,482388243366733.5,0.27343979704932875,0.01706120495467925,0.4519924226327881,0.9711180254944023,5.4929358046481914e-12,5.2497595558424936e-12,1.190154652396001e-12,4.615312634866316,0.22670650717164173,0.062394739678662776,-26.052906771123755,68.5981041187756,27.34520252238906
0.29158316633266534,484185219438877.75,0.2744534711590913,0.017129695173574024,0.4518460198002476,0.9700253960680885,5.4819435137447674e-12,5.2554971978135984e-12,1.1934526470546147e-12,4.593348154427365,0.22708653475281407,0.062413840499924024,-26.413338358946863,68.35794423818741,26.981977084307232
0.29266533066132266,485982195511022.06,0.27546731642242894,0.017198014238893736,0.45168966760898643,0.9689264834080504,5.471044175641674e-12,5.2613327775164185e-12,1.196758748499605e-12,4.571551436328171,0.22746304009010584,0.062432140633775196,-26.774090175117404,68.11920246378995,26.61841575058591
0.29374749498998,487779171583166.4,0.27648133269707087,0.017266162292909094,0.4515234696410549,0.9678214418523069,5.460236631141569e-12,5.267265681228697e-12,1.2000729132421468e-12,4.549920734724408,0.22783603217869303,0.062449649401201755,-27.135163492150806,67.88185684841602,26.2545177953414
0.2948296593186373,489576147655310.6,0.27749551982642157,0.017334139492215732,0.4513475284617695,0.966710423130608,5.44951973908385e-12,5.273295312547141e-12,1.2033950985988793e-12,4.528454325124609,0.22820551994035923,0.06246637604476839,-27.496559570664314,67.64588584327987,25.89028249321214
0.2959118236472946,491373123727454.94,0.2785098776397579,0.017401946007536723,0.4511619456310176,0.965593576398979,5.438892375988558e-12,5.279421092018764e-12,1.2067252626882294e-12,4.507150504061134,0.22857151222745095,0.062482329729236716,-27.858279659565444,67.41126828892003,25.52570911936931
0.2969939879759519,493170099799599.2,0.2795244059524232,0.01746958202352869,0.45096682171445,0.964471048273855,5.4283534357085214e-12,5.285642456782898e-12,1.210063364426981e-12,4.48600758876713,0.22893401782675346,0.06249751954218309,-28.2203249962369,67.17798340638183,25.16079694952674
0.29807615230460927,494967075871743.5,0.2805391045660179,0.017537047738591393,0.4507622562945649,0.9633429828658069,5.417901829089528e-12,5.291958860223537e-12,1.2134093635270768e-12,4.46502391685939,0.2292930454632864,0.06251195449461658,-28.582696806716683,66.94601078863244,24.795545259951595
0.29915831663326653,496764051943887.75,0.2815539732685861,0.017604343364680405,0.45054834798168086,0.9622095218128722,5.407536483638373e-12,5.298369771631687e-12,1.2167632204926286e-12,4.444197846027129,0.2296486038040176,0.06252564352159537,-28.94539630587471,66.71533039220215,24.42995332747438
0.3002404809619239,498561028016032.1,0.2825690118348003,0.0176714691271236,0.45032519442479874,0.9610708043134736,5.397256343198442e-12,5.304874675877387e-12,1.2201248966171777e-12,4.423527753726238,0.2300007014615059,0.06253859548284423,-29.308424697585718,66.4859225290433,24.06402042949925
0.30132264529058117,500358004088176.3,0.2835842200261411,0.0177384252644401,0.4500928923223548,0.9599269671589548,5.387060367632834e-12,5.3114730730911195e-12,1.2234943539811372e-12,4.4030120368793195,0.23034934699746107,0.06255081916336866,-29.67178317489767,66.25776785860337,23.697745844014406
0.3024048096192385,502154980160320.6,0.28459959759107545,0.017805212028163053,0.449851537432862,0.958778144765709,5.376947532514614e-12,5.318164478354285e-12,1.2268715554494682e-12,4.382649111581002,0.23069454892623512,0.06256232327406985,-30.03547292019757,66.03084738010261,23.331128849601967
0.3034869739478958,503951956232464.94,0.2856151442652308,0.017871829682664975,0.44960122458544194,0.9576244692069285,5.366916828824174e-12,5.3249484213984986e-12,1.2302564646695435e-12,4.362437412808694,0.23103631571823555,0.0625731164523568,-30.399495105372676,65.80514242501316,22.96416872544856
0.30456913827655313,505748932304609.2,0.28663085977156694,0.017938278504986187,0.4493420476902463,0.9564660702439594,5.356967262653452e-12,5.3318244463134005e-12,1.2336490460692137e-12,4.3423753941385534,0.2313746558032681,0.06258320726275692,-30.76385089196905,65.58063464973145,22.59686475135514
0.30565130260521045,507545908376753.5,0.28764674382054417,0.0180045587846663,0.4490740997487694,0.9553030753572743,5.347097854916818e-12,5.338792111262723e-12,1.2370492648550707e-12,4.3224615274665465,0.23170957757380922,0.06259260419752538,-31.128541431346157,65.35730602843964,22.22921620774737
0.3067334669338677,509342884448897.75,0.28866279611028944,0.01807067082357827,0.4487974728640504,0.9541356097770679,5.337307641068502e-12,5.345850988208376e-12,1.240457087010888e-12,4.302694302734597,0.23204108938820578,0.06260131567725134,-31.49356786482832,65.1351388461503,21.861222375685713
0.3078156312625251,511139860521042.2,0.28967901632675963,0.018136614935765433,0.44851225825076674,0.952963796513469,5.327595670826364e-12,5.353000662642291e-12,1.243872479296259e-12,4.283072227661583,0.23236919957380914,0.06260935005146256,-31.858931323853266,64.91411569192834,21.49288253687537
0.30889779559118236,512936836593186.3,0.2906954041439012,0.01820239144728114,0.44821854624521906,0.9517877563863858,5.317961007901847e-12,5.360240733325779e-12,1.2472954092453972e-12,4.263593827479223,0.23269391643003853,0.06261671559922743,-32.22463293011694,64.694219452286,21.124195973676635
0.30997995991983973,514733812665330.75,0.29171195922380877,0.018268000696030934,0.44791642631520806,0.9506076080549767,5.308402729735992e-12,5.367570812036209e-12,1.2507258451661188e-12,4.244257644672675,0.23301524823137842,0.06262342052975368,-32.59067379571578,64.47543330474561,20.75516196911471
0.311062124248497,516530788737474.94,0.29272868121687956,0.01833344303161743,0.44760598706980254,0.9494234680467574,5.298919927241305e-12,5.374990523320741e-12,1.2541637561389913e-12,4.2250622387257515,0.23333320323031048,0.06262947298298514,-32.95705502328566,64.25774071156488,20.385779806889957
0.3121442885771543,518327764809619.2,0.29374556976196653,0.018398718815187766,0.44728731626900103,0.9482354507863398,5.289511704549355e-12,5.382499504256935e-12,1.2576091120166553e-12,4.206006185870656,0.23364778966018146,0.0626348810301955,-33.32377770613818,64.0411254136201,20.016048771387617
0.31322645290581164,520124740881763.5,0.2947626244865283,0.01846382841928332,0.4469605008332864,0.9470436686238192,5.280177178763974e-12,5.390097404220019e-12,1.2610618834232906e-12,4.187088078842217,0.23395901573800484,0.06263965267457844,-33.69084292839372,63.82557142444389,19.64596814768815
0.31430861723446896,521921716953907.9,0.29577984500677706,0.01852877222769191,0.44662562685307466,0.9458482318627985,5.270915479719911e-12,5.397783884656607e-12,1.2645220417542532e-12,4.1683065266364565,0.23426688966720252,0.0626437958518349,-34.05825176511225,63.6110630244114,19.27553722157697
0.3153907815631263,523718693026052.06,0.2967972309278239,0.018593550635302387,0.4462827795980564,0.9446492487880657,5.261725749746774e-12,5.4055586188647035e-12,1.2679895591758575e-12,4.14966015427342,0.23457141964028236,0.06264731843075728,-34.42600528242076,63.397584755071975,18.904755279554436
0.3164729458917836,525515669098196.4,0.29781478184382215,0.018658164047961424,0.44593204352643634,0.9434468256929202,5.2526071434381625e-12,5.413421291779771e-12,1.2714644086253053e-12,4.131147602564219,0.23487261384145586,0.06265022821380976,-34.79410453763887,63.18512141362169,18.533621608845777
0.3175551102204409,527312645170340.75,0.2988324973381082,0.01872261288233272,0.445573502294065,0.9422410669061503,5.243558827425843e-12,5.421371599766738e-12,1.274946563810773e-12,4.112767527882125,0.23517048044919653,0.06265253293770585,-35.16255057940093,62.97365804751259,18.162135497411057
0.31863727454909824,529109621242484.94,0.29985037698334005,0.018786897565758208,0.4452072387634697,0.9410320748186769,5.2345799801588566e-12,5.429409250417699e-12,1.2784359992116253e-12,4.094518601937736,0.2354650276387384,0.0626542402739818,-35.53134444777645,62.7631799491956,17.790296233954805
0.31971943887775556,530906597314629.3,0.30086842034163425,0.018851018536121318,0.4448333350127802,0.9398199499098578,5.22566979168744e-12,5.4375339623552155e-12,1.2819326900787617e-12,4.076399511558111,0.23575626358451376,0.06265535782956584,-35.90048717438734,62.553672650992745,17.41810310793622
0.3208016032064128,532703573386773.5,0.3018866269647,0.01891497624171283,0.44445187234455386,0.93860479077345,5.216827463451579e-12,5.445745465041016e-12,1.2854366124351256e-12,4.058408958469639,0.23604419646253957,0.06265589314734563,-36.269979782523265,62.34512192009423,17.045555409578682
0.32188376753507014,534500549458917.75,0.30290499639397195,0.018978771141098194,0.4440629312944983,0.9373866941432514,5.208052208074185e-12,5.454043498589935e-12,1.2889477430763135e-12,4.040545659084828,0.2363288344527418,0.0626558537067297,-36.63982328725454,62.13751375367923,16.672652429879562
0.32296593186372746,536297525531062.06,0.30392352816074025,0.01904240370298719,0.44366659164009337,0.9361657549184105,5.199343249158709e-12,5.462427813588973e-12,1.29246605957133e-12,4.022808344292744,0.23661018574122678,0.06265524692420643,-37.01001869554236,61.93083437415464,16.29939346062028
0.3240480961923848,538094501603206.44,0.3049422217862794,0.019105874406105405,0.44326293240911335,0.9349420661884149,5.190699821091091e-12,5.470898170921292e-12,1.2959915402634572e-12,4.005195759253099,0.2368882585224967,0.06265408015389838,-37.380567006347384,61.72507022450981,15.925777794375662
0.3251302605210421,539891477675350.75,0.30596107678197426,0.019169183739067862,0.4428520318880499,0.9337157192577562,5.18212116884595e-12,5.479454341595056e-12,1.2995241642712601e-12,3.9877066631938702,0.23716306100161277,0.06265236068811357,-37.751469210735635,61.520207963783406,15.551804724523905
0.3262124248496994,541688453747495.0,0.3069800926494453,0.019232332200254134,0.4424339676304363,0.9324868036702862,5.173606547796933e-12,5.488096106576917e-12,1.303063911489687e-12,3.9703398292124974,0.237434601396302,0.06265009575789143,-38.12272629198243,61.316234462640125,15.17747354525622
0.32729458917835674,543485429819639.3,0.307999268880671,0.019295320297685797,0.4420088164650741,0.9312554072332512,5.165155223531064e-12,5.496823256630097e-12,1.3066107625913177e-12,3.9530940440803826,0.23770288793901542,0.06264729253354637,-38.49433922567439,61.11313679905312,14.802783551586387
