n_b,rho_b,n_n,n_p,lambda,xi_n,xi_p,kappa,R,epsilon,m_eff_relL_n,m_eff_relL_p,A_nn,A_pp,A_np
[1/fm**3],[g/cm**3],[1/fm**3],[1/fm**3],[cm],[cm],[cm],[],[],[],[],[],[MeV fm**5],[MeV fm**5],[MeV fm**5]
0.09138276553106212,151744646092184.34,0.08850588237430276,0.002876883156759351,1.3376677655289681e-11,1.3526213616770878e-11,9.81710407767943e-13,13.625889620242942,0.07257836047707691,0.032504993787787366,0.971220682300144,0.8407510831910792,-4.209532869501171,242.23194288313033,105.64191853242534
0.09246492985971944,153541622164328.62,0.08952286882108361,0.0029420610386358295,1.3227675557611761e-11,1.3173728966954072e-11,9.815512215111231e-13,13.476296771601403,0.07450822952053414,0.03286379309979108,0.9708350798762694,0.8392094240297755,-4.4970450203409555,237.27431103611863,105.41870719638007
0.09354709418837676,155338598236472.94,0.09053930684561097,0.003007787342765783,1.308235138460236e-11,1.2842724832489167e-11,9.814885891362122e-13,13.329091677077841,0.07642370306442055,0.03322079047826938,0.9704488197724326,0.8376741263773824,-4.782560429468467,232.48629942810547,105.19574021263487
0.09462925851703408,157135574308617.25,0.09155520252363451,0.0030740559933995627,1.2940572392785911e-11,1.2531452166692019e-11,9.815201489501264e-13,13.184214716964975,0.07832453381252641,0.03357598376352246,0.9700619145921051,0.836145143516015,-5.066138721743729,227.86000393928478,104.97301776306827
0.09571142284569138,158932550380761.5,0.09257056188452141,0.003140860961169975,1.2802212091293618e-11,1.223834080437594e-11,9.81643648185376e-13,13.0416084441225,0.08021051741216258,0.033929371251825075,0.9696743768241128,0.8346224292186195,-5.347836863175443,223.38797815746844,104.75054001308695
0.09679358717434869,160729526452905.78,0.09358539091110459,0.003208196263244099,1.2667149880587578e-11,1.1961977675930018e-11,9.81856937176526e-13,12.901217479823313,0.0820814888454629,0.034280951674300515,0.9692862188425693,0.8331059377431772,-5.627709309621195,219.06320191679407,104.52830711195172
0.09787575150300601,162526502525050.1,0.0945996955395696,0.0032760559634364157,1.2535270715822109e-11,1.1701088078351577e-11,9.821579639115106e-13,12.762988415732583,0.08393731910527373,0.03463072417676114,0.968897452906881,0.831595623826943,-5.9058081456129115,214.8790523286967,104.30631919309755
0.09895791583166333,164323478597194.38,0.09561348165937761,0.003344434172285724,1.240646479291136e-11,1.1454519520307303e-11,9.825447689298885e-13,12.626869721593978,0.08577791213223483,0.03497868830046633,0.968508091161825,0.8300914426807173,-6.182183214063972,210.82927708233592,104.08457637444829
0.10004008016032065,166120454669338.66,0.09662675511322247,0.0034133250470981874,1.2280627255542981e-11,1.1221227742740116e-11,9.830154805424726e-13,12.492811658231439,0.08760320199173051,0.035324843963751254,0.9681181456376874,0.828593349983157,-6.456882237548954,206.90796981379674,103.86307875872569
0.10112224448897796,167917430741482.94,0.09763952169701917,0.0034827227919587774,1.2157657921531156e-11,1.1000264584849538e-11,9.835683103489062e-13,12.360766195505434,0.08941315027127227,0.0356691914444835,0.9677276282504637,0.8271013018751286,-6.729950931787816,203.10954736309682,103.641826433753
0.10220440881763528,169714406813627.25,0.09865178715992215,0.0035526216577131285,1.2037461027041566e-11,1.0790767420786475e-11,9.842015490317056e-13,12.230686934891,0.09120774368056697,0.03601173136330572,0.9673365508021159,0.8256152549541019,-7.001433111912733,199.42872875563285,103.4208194727532
0.10328657314629258,171511382885771.53,0.09966355720437073,0.00362301594192185,1.1919944987346074e-11,1.0591949937710552e-11,9.849135624070255e-13,12.102529036370438,0.09298699183805946,0.03635246466762641,0.966944924980879,0.8241351662685918,-7.271370792047158,195.8605157604017,103.20005793464179
0.1043687374749499,173308358957915.8,0.10067483748616084,0.00369389998878906,1.1805022172878843e-11,1.0403094062990487e-11,9.85702787714025e-13,11.976249149356926,0.09475092522913069,0.03669139261632121,0.9665527623616196,0.8226609933126444,-7.539804278683323,192.40017489139973,102.97954186431443
0.10545090180360722,175105335030060.12,0.10168563361454026,0.003765268189066952,1.1692608699468304e-11,1.0223542878882484e-11,9.865677301261491e-13,11.851805347386753,0.09649959332238738,0.03702851676511113,0.9661600744062371,0.8211926940203745,-7.806772258303494,189.0432207311758,102.75927129292918
0.10653306613226453,176902311102204.4,0.10269595115232655,0.003837114979937987,1.1582624231712933e-11,1.0052694388258995e-11,9.875069594689669e-13,11.729157066337542,0.0982330628316247,0.03736383895258424,0.9657668724641073,0.8197302267605517,-8.072311879655057,185.78540046681002,102.53924623818381
0.10761523046092185,178699287174348.7,0.10370579561604558,0.003909434844876264,1.1474991798553445e-11,9.889996015883621e-12,9.885191071304193e-13,11.608265045947668,0.09995141611208223,0.03769736128683042,0.9653731677725668,0.8182735503312383,-8.33645883105583,182.62267953870884,102.31946670458782
0.10869739478957915,180496263246492.97,0.1047151724760896,0.003982222313489565,1.1369637620171043e-11,9.73493974713632e-12,9.896028631504253e-13,11.489091274428532,0.10165474968055471,0.03802908613266005,0.9649789714574319,0.8168226239544799,-8.599247413076391,179.5512283117128,102.09993268372962
0.10977955911823647,182293239318637.25,0.10572408715689313,0.004055471961343339,1.126649094541155e-11,9.587057820626043e-12,9.90756973477794e-13,11.371598935976673,0.10334317284978017,0.03835901609937831,0.9645842945335508,0.815377407271051,-8.86071060691854,176.56740968620358,101.88064415453863
0.1108617234468938,184090215390781.56,0.10673254503712576,0.004129178409768038,1.116548389899883e-11,9.445918903301142e-12,9.919802373833299e-13,11.255752361006122,0.1050168064683103,0.038687154029089704,0.9641891479053889,0.813937860335253,-9.120880138784473,173.66776757426356,101.66160108354258
0.1119438877755511,185887191462925.84,0.10774055144990016,0.004203336325650935,1.1066551337859237e-11,9.311124686896313e-12,9.932715050188228e-13,11.1415169789347,0.10667578175777936,0.039013502985507785,0.9637935423676403,0.8125039436097694,-9.379786540507897,170.84901617259592,101.4428034251201
0.11302605210420842,187684167535070.12,0.10874811168299482,0.0042779404212135936,1.096963071593179e-11,9.18230685317601e-12,9.946296751124257e-13,11.028859273369118,0.10832023924014253,0.03933806624324627,0.9633974886058679,0.8110756179605757,-9.637459206698248,168.10802996991032,101.22425112174847
0.11410821643286573,189481143607214.4,0.10975523097908967,0.004352985453776061,1.0874661956887217e-11,9.059124362722127e-12,9.96053692791588e-13,10.917746739545102,0.10995032774804397,0.039660847277569695,0.963000997197167,0.8096528446519069,-9.893926448629282,165.44183443189974,101.00594410424662
0.11519038076152305,191278119679358.72,0.11076191453601422,0.004428466225508832,1.0781587334223216e-11,8.941261028191924e-12,9.97542547525397e-13,10.808147843888054,0.11156620351202487,0.039981849754582535,0.9626040786108506,0.8082355853412813,-10.14921554508673,162.84759731183686,100.78788229201395
0.11627254509018037,193075095751503.0,0.11176816750700692,0.004504377583173444,1.0690351358243966e-11,8.828423338224772e-12,9.990952711787377e-13,10.700031985569739,0.11316802931877039,0.04030107752183606,0.9622067432091559,0.806823802074581,-10.403352790372974,160.32262053925686,100.5700655932642
0.11735470941883769,194872071823647.28,0.11277399500098494,0.004580714417852755,1.060090066946861e-11,8.720338502652836e-12,1.0007109361712515e-12,10.593369459944105,0.11475597373505887,0.04061853459933514,0.9618090012479711,0.8054174572811921,-10.656363539652792,157.8643326432096,100.35249390525517
0.118436873747495,196669047895791.56,0.11377940208282342,0.004657471664671583,1.051318393804785e-11,8.616752693497481e-12,1.0023886537345736e-12,10.488131423753801,0.11633021039248498,0.040934225170925674,0.961410862877576,0.8040165137691992,-10.90827225181005,155.47028167022074,100.135167114514
0.1195190380761523,198466023967935.84,0.11478439377364365,0.004734644302508649,1.0427151768798521e-11,8.517429459510615e-12,1.004127572261771e-12,10.384289862005916,0.11789091732841483,0.0412481535760465,0.9610123381434018,0.802620934720641,-11.159102529973556,153.13812856040076,99.91808509705822
0.12060120240480962,200263000040080.16,0.11578897505110915,0.004812227353700472,1.0342756611494881e-11,8.422148294835659e-12,1.0059268757433556e-12,10.281817556422116,0.11943827637898226,0.041560324301828905,0.9606134369868022,0.8012306836868212,-11.408877159858438,150.8656409481574,99.7012477186125
0.12168336673346694,202059976112224.44,0.11679315084972894,0.004890215883737998,1.0259952676081438e-11,8.330703344786307e-12,1.007785782284618e-12,10.180688055374679,0.12097247262025376,0.04187074197552868,0.9602141692458395,0.799845724583679,-11.657618146059262,148.6506873567013,99.48465483482136
0.12276553106212425,203856952184368.72,0.11779692606116769,0.0049686050009565535,1.0178695852496343e-11,8.24290223383224e-12,1.0097035426993948e-12,10.080875645225607,0.12249369385398735,0.04217941135727545,0.95981454465608,0.7984660216872161,-11.905346746421362,146.491231758023,99.26830629145779
0.12384769539078157,205653928256513.03,0.11880030553456172,0.005047389856219843,1.0098943634816523e-11,8.158565002689094e-12,1.0116794391757262e-12,9.982355322991161,0.12400213013468334,0.04248633733312615,0.9594145728514017,0.7970915396289825,-12.15208350460814,144.38532847228973,99.05220192462791
0.12492985971943889,207450904328657.3,0.11980329407684041,0.0051265656425984775,1.0020655049456227e-11,8.077523142977178e-12,1.0137127840091467e-12,9.885102770259442,0.12549797333487017,0.04279152490840827,0.9590142633648103,0.7957222433916169,-12.39784828097375,142.33111738268238,98.83634156097163
0.1260120240480962,209247880400801.6,0.12080534467150339,0.005206679376592811,9.94326367307001e-12,7.99967050336598e-12,1.015804698331457e-12,9.788558459517503,0.12698081726041616,0.043099743564748154,0.9586126794856913,0.7943587479901159,-12.642518380191591,140.31177005297533,98.62076985087337
0.12709418837675351,211044856472945.9,0.12180252171134134,0.005291666665412174,9.86309313293793e-12,7.925211697822504e-12,1.017971139742599e-12,9.68897127617182,0.12844718583634707,0.04344463965986554,0.9582030821472212,0.7930056360948732,-12.885101309667482,138.2225533795924,98.40580976289162
0.12817635270541083,212841832545090.2,0.12279671936938667,0.00537963333602416,9.782121112251352e-12,7.853802660629638e-12,1.0202120560615645e-12,9.58832142213094,0.12990039349674395,0.0438092594301449,0.9577887346759312,0.7916606103652047,-13.126104679441895,136.12080549353644,98.19131272568845
0.12925851703406815,214638808617234.47,0.12378873325138832,0.00546978378267983,9.701173995204361e-12,7.785225684984449e-12,1.0225278536501142e-12,9.487442283918343,0.13134209527442323,0.04418644281278713,0.957371010542774,0.7903226847174271,-13.36575106439853,134.03021300131118,97.97721708359389
0.13034068136272547,216435784689378.78,0.12477892407656932,0.005561757286156162,9.620626564758653e-12,7.719316835384682e-12,1.0249192580736602e-12,9.386716552522058,0.13277331141216006,0.04457289023219375,0.956950535434106,0.7889913913068379,-13.604149966945464,131.96129562534276,97.76349572126968
0.13142284569138277,218232760761523.03,0.12576751429645236,0.005655331394930398,9.54070228510744e-12,7.655935081581667e-12,1.0273868684877922e-12,9.286377486165822,0.13419482500046756,0.04496655139100513,0.9565276968586647,0.7876664284451094,-13.841374440946412,129.92011702129793,97.55013234048485
0.1325050100200401,220029736833667.3,0.12675465997874327,0.005750350041296808,9.461548772346302e-12,7.594954052369097e-12,1.0299311275487394e-12,9.186583956215609,0.13560728879294176,0.04536598529995774,0.9561027677808499,0.7863475748858068,-14.077479727118265,127.91049629039249,97.3371157621554
0.13358717434869738,221826712905811.6,0.1277404790703275,0.005846695278369877,9.383268500670926e-12,7.536258381020028e-12,1.0325523388608517e-12,9.08745072528031,0.13701127093271134,0.04577010608478288,0.955675955276133,0.7850346559864764,-14.312510610879897,125.93491605606852,97.1244377038754
0.1346693386773547,223623688977955.88,0.1287250651793945,0.005944273497960213,9.305934297079581e-12,7.479741651456842e-12,1.035250690137263e-12,8.989063601441034,0.138407279071681,0.04617805778288885,0.9552474242788582,0.7837275271420627,-14.5465050292537,123.99498457368348,96.9120917046256
0.13575150300601202,225420665050100.2,0.129708495228707,0.006043007777305008,9.229598243653543e-12,7.425305063034007e-12,1.0380262744309795e-12,8.891488077903405,0.1397957748023942,0.04658914411619489,0.954817310781316,0.7824260645484351,-14.779496086909655,122.0917031864617,96.7000725323484
0.13683366733466934,227217641122244.47,0.1306908340988195,0.006142833235849825,9.154297261704397e-12,7.372856474203934e-12,1.0408791081859556e-12,8.794774714672204,0.1411771830670747,0.04700278545322492,0.9543857298487372,0.7811301595757278,-15.011513289041108,120.22563508390931,96.4883758273883
0.13791583166332666,229014617194388.75,0.13167213763330732,0.006243694030019341,9.08005684372309e-12,7.322309670290433e-12,1.0438091462793372e-12,8.698962713719263,0.1425518986877177,0.04741849067118022,0.9539527808114794,0.7798397151113518,-15.242583346894026,118.39701855454058,96.276997873591
0.13899799599198398,230811593266533.1,0.1326524546825906,0.006345541309393379,9.00689366923112e-12,7.27358377590497e-12,1.0468162945085091e-12,8.604082413008243,0.14392029111925167,0.047835837825820286,0.9535185507993579,0.7785546430622203,-15.472730731670627,116.60584654543699,96.06593544392476
0.1400801603206413,232608569338677.38,0.13363182854950992,0.006448331771131393,8.93481750717758e-12,7.226602767310155e-12,1.0499004199742548e-12,8.510157094133437,0.1452827080413945,0.04825446034170159,0.9530831172437085,0.7772748625802662,-15.701978071276908,114.85192453250967,95.8551856922215
0.14116232464929862,234405545410821.66,0.13461029804489905,0.006552026604399581,8.863832640358822e-12,7.1812950576848165e-12,1.053061359743807e-12,8.417204333197878,0.14663947815608963,0.0486740368275105,0.9526465497060974,0.7760002987607696,-15.930346444181158,113.13491376627773,95.64474607481802
0.1422444889779559,236202521482965.94,0.13558789827904094,0.006656590698914969,8.79393895716209e-12,7.137593137910774e-12,1.0562989281054917e-12,8.325237035821214,0.14799091342080592,0.04909428336454964,0.9522089112507389,0.7747308816617594,-16.15785560325138,111.45436428115471,95.43461429233396
0.14332665330661323,237999497555110.22,0.136564661268488,0.0067619920381252075,8.7251328043506e-12,7.095433261131932e-12,1.0596129226647395e-12,8.234264246616048,0.1493373108685543,0.049514947537057465,0.9517702594977404,0.7734665455484964,-16.38452415036845,109.80974051728361,95.22478824544665
0.14440881763527055,239796473627254.53,0.13754061641029225,0.0068682012249783025,8.657407663624282e-12,7.054755162792911e-12,1.0630031294814101e-12,8.144291793240374,0.15067895411703802,0.04993580372280745,0.9513306474470024,0.7722072283000418,-16.61036967546526,108.20044147466749,95.01526600066089
0.14549098196392785,241593449699398.78,0.13851579085879623,0.006975191105131629,8.590754695295437e-12,7.015501810083841e-12,1.0664693274091807e-12,8.055322806297038,0.1520161146386242,0.05035664931691562,0.950890124133471,0.7709528709352829,-16.83540886923582,106.62581673436668,94.80604576338082
0.14657314629258517,243390425771543.06,0.13949020982936716,0.0070829364632179915,8.525163179843742e-12,6.977619176200555e-12,1.0700112917671125e-12,7.967358144197267,0.15334905284265654,0.05077730166068477,0.9504487351558675,0.7697034172287824,-17.059657615945206,105.08517930004099,94.59712585642444
0.14765531062124249,245187401843687.38,0.14046389684638355,0.007191413774858925,8.460620879708507e-12,6.941056035854553e-12,1.0736287974494529e-12,7.8803967440216125,0.1546780190079927,0.05119759551255877,0.9500065231088112,0.7684588133953708,-17.283131070920746,103.57781595654839,94.38850470266689
0.1487374749498998,246984377915831.66,0.14143687394801702,0.007300601001882777,8.397114337904026e-12,6.905763779198254e-12,1.0773216215607371e-12,7.794435913890747,0.1560032540941926,0.05161738094244082,0.9495635279400246,0.7672190078281726,-17.505843726055705,102.10299566507388,94.18018081086366
0.14981963927855713,248781353987975.94,0.14240916185706368,0.00741047742149346,8.334629125986383e-12,6.871696241866906e-12,1.081089545648177e-12,7.7094715784984125,0.15732499045308004,0.05203652156124175,0.9491197872486343,0.7659839508787518,-17.72780946579343,100.65997638890568,93.9721527639573
0.15090180360721445,250578330060120.25,0.14338078012476338,0.00752102348245108,8.273150050986731e-12,6.838809549241304e-12,1.0849323575912183e-12,7.625498486702796,0.15864345245753778,0.052454893019180326,0.9486753365365725,0.7647535946708696,-17.94904161545033,99.24801065342946,93.7644192093475
0.15198396793587177,252375306132264.53,0.1443517472528865,0.007632220682985271,8.212661328795477e-12,6.807061973344629e-12,1.0888498531983702e-12,7.542510388068416,0.15995885706081903,0.052872381721951446,0.9482302094222257,0.7635278929413708,-18.169552983298985,97.86635007730067,93.55697885073089
0.15306613226452906,254172282204408.8,0.1453220807981567,0.0077440514663723505,8.153146729896443e-12,6.776413801028925e-12,1.0928418375534673e-12,7.460500183767488,0.1612714142969739,0.053288883725305,0.9477844378233774,0.7623068009031919,-18.38935589751251,96.51424906191605,93.34983044120789
0.15414829659318638,255969258276553.1,0.14629179746218438,0.007856499131002,8.094589702153241e-12,6.746827212299806e-12,1.0969081261469874e-12,7.37946005613651,0.16258132773094716,0.05370430377706489,0.9473380521149469,0.7610902751265736,-18.608462238834363,95.19096778847918,93.14297277742229
0.1552304609218437,257766234348697.38,0.14726091316941292,0.007969547752430792,8.03697347443323e-12,6.718266167784121e-12,1.101048545822689e-12,7.299381580335415,0.16388879486533456,0.05411855448201933,0.9468910812658645,0.7598782734353856,-18.826883469659354,93.89577464284378,92.93640469454907
0.156312625250501,259563210420841.66,0.14822944313507183,0.00808318211542915,7.980281144144104e-12,6.690696304473513e-12,1.1052629355653247e-12,7.220255820903209,0.16519400750955132,0.05453155556999208,0.946443552958543,0.758670754816092,-19.044630660075722,92.62794816566134,92.73012506198467
0.1573947895791583,261360186492985.94,0.14919740192473857,0.008197387654419738,7.92449575120097e-12,6.664084838983489e-12,1.1095511471515051e-12,7.1420734154934,0.16649715211620136,0.054943233251171786,0.9459954936937226,0.7574676793373686,-19.261714511313826,91.38677860752783,92.52413277962258
0.15847695390781563,263157162565130.22,0.15016480350680683,0.0083121504010088,7.869600340500565e-12,6.63840047765678e-12,1.1139130456826037e-12,7.064824647670851,0.16779841008865923,0.0553535196457139,0.945546928882948,0.7562690080787576,-19.47814537696493,90.17156915465473,92.31842677462019
0.15955911823647295,264954138637274.56,0.15113166129892325,0.008427456937549713,7.815578014626592e-12,6.613613332915779e-12,1.1183485100159804e-12,6.988499510331456,0.1690979580632556,0.05576235227693984,0.9450978829305184,0.7550747030670343,-19.69393328227032,88.98163687923805,92.11300599858039
0.16064128256513027,266751114709418.84,0.15209798820926404,0.00854329435586623,7.762411978225463e-12,6.58969484533364e-12,1.1228574331085594e-12,6.913087761048809,0.17039596816894917,0.05616967361929822,0.944648379306427,0.7538847272191964,-19.909087941729158,87.81631345952272,91.90786942508501
0.1617234468937876,268548090781563.16,0.1530637966733753,0.008659650220412287,7.710085575260869e-12,6.566617710949423e-12,1.1274397222848795e-12,6.838578970444238,0.1716926082669537,0.056575430693720605,0.944198440611548,0.7526990442911691,-20.1236187752339,86.674945707105,91.70301604752831
0.1628056112224449,270345066853707.44,0.15402909868717887,0.008776512535266047,7.658582320166135e-12,6.54435581340115e-12,1.1320952994401242e-12,6.764962564506428,0.1729880421724451,0.05697957470419574,0.94374808863612,0.7515176188314696,-20.337534922907928,85.55689593290029,91.49844487720796
0.1638877755511022,272142042925851.7,0.1549939058366494,0.008893869714452806,7.607885923757575e-12,6.522884160492921e-12,1.136824101187236e-12,6.69222786164748,0.17428242986018758,0.05738206071034948,0.9432973444124028,0.7503404161391952,-20.550845258794528,84.46154217818093,91.29415494163769
0.16496993987975953,273939018997996.0,0.15595822932458867,0.009011710555170858,7.557980314642848e-12,6.502178824849214e-12,1.1416260789560333e-12,6.620364105166805,0.17557592765568203,0.05778284733160955,0.942846228262252,0.7491674022257953,-20.763558403523792,83.38827833292187,91.09014528305104
0.16605210420841685,275735995070140.28,0.1569220799948576,0.009130024213559238,7.50884965675069e-12,6.482216888342259e-12,1.1465011990512096e-12,6.549360491698274,0.1768686884132339,0.05818189647918529,0.9423947598402403,0.747998543780174,-20.975682736066158,82.33651416023176,90.88641495707185
0.16713426853707414,277532971142284.5,0.15788546835437398,0.009248800182700152,7.460478363518116e-12,6.462976390007253e-12,1.1514494426752119e-12,6.4792061961356,0.17816086168216988,0.05857917311263388,0.9419429581728579,0.746833808136731,-21.187226404666113,81.30567524275519,90.68296303152925
0.16821643286573146,279329947214428.84,0.15884840459313868,0.009368028272592773,7.412851109195468e-12,6.4444362771858395e-12,1.1564708059212196e-12,6.409890393463543,0.17945259386228704,0.05897464501823154,0.9414908416942549,0.7456731632460049,-21.398197337037708,80.29520286451022,90.47978858539949
0.16929859719438878,281126923286573.12,0.15981089860251602,0.009487698591872769,7.365952837665458e-12,6.426576359661234e-12,1.1615652997407907e-12,6.34140227786523,0.18074402834949288,0.059368282606749555,0.9410384282789186,0.7445165776476348,-21.60860324989216,79.30455383958261,90.27689070785844
0.1703807615230461,282923899358717.44,0.16077295999196384,0.009607801531082254,7.319768769118024e-12,6.409377266568834e-12,1.1667329498901394e-12,6.27373107942761,0.18203530567248583,0.05976005872854798,0.9405857352716239,0.7433640204453893,-21.818451657859725,78.33320029738198,90.07426849743221
0.17146292585170342,284720875430861.75,0.16173459810438193,0.009728327747321502,7.274284404876479e-12,6.392820405884512e-12,1.1719737968585258e-12,6.206866078725641,0.1833265636212365,0.060149948504171845,0.9401327795149549,0.7422154612840428,-22.027749881860174,77.38062943270597,89.87192106123359
0.17254509018036074,286517851503006.0,0.1626958220302251,0.009849268150135634,7.229485530630821e-12,6.376887926309369e-12,1.1772878957817914e-12,6.140796619530348,0.18461793736794557,0.06053792916886255,0.9396795773746529,0.7410708703279173,-22.236505056969634,76.44634322762273,89.6698475142747
0.17362725450901806,288314827575150.3,0.16365664062051005,0.009970613888508005,7.185358218300323e-12,6.361562681384598e-12,1.1826753163436885e-12,6.075512119855759,0.18590955958108685,0.060923979929589554,0.9392261447630137,0.7399302182409182,-22.444724139826672,75.52985815113536,89.4680469788474
0.17470941883767538,290111803647294.6,0.16461706249882696,0.010092356338848413,7.1418888267181815e-12,6.346828195683513e-12,1.188136142667305e-12,6.011002081533355,0.18720156053307985,0.06130808183337818,0.9387724971605313,0.738793476167924,-22.652413915614925,74.630704841692,89.26651858396367
0.17579158316633267,291908779719438.9,0.1655770960724552,0.010214487093877496,7.099064001306098e-12,6.332668632940132e-12,1.1936704731986235e-12,5.947256098480064,0.1884940682020853,0.06169021764584952,0.9383186496359618,0.7376606157173987,-22.859581004656413,73.74842777684589,89.06526146484944
0.17687374749499,293705755791583.2,0.16653674954266917,0.010336997952320834,7.05687067288481e-12,6.319068765984608e-12,1.1992784205839578e-12,5.884263863806245,0.18978720836836657,0.06207037173901573,0.9378646168649551,0.7365316089451168,-23.066231868645303,72.88258493371255,88.86427476248639
0.17795591182364728,295502731863727.44,0.16749603091431137,0.010459880909335915,7.015296055748007e-12,6.306013948365975e-12,1.2049601115428095e-12,5.82201517589304,0.19108110470561848,0.062448529987478,0.9374104131473924,0.7354064283388998,-23.272372816549556,72.03274744331705,88.66355762319643
0.1790380761523046,297299707935871.75,0.16845494800218908,0.010583128150115528,6.974327644283181e-12,6.293490087619442e-12,1.2107156868136197e-12,5.760499942507828,0.1923758788776581,0.0628246796881146,0.9369560524194345,0.7342850468068018,-23.47801000957971,71.19849922323537,88.4631091985257
0.18012024048096192,299096684008016.0,0.1694135084492124,0.010706732031749525,6.933953213147507e-12,6.281483619673921e-12,1.2165453007243657e-12,5.699708189262524,0.1936716505817328,0.06319880940875054,0.9365015482847261,0.7331674376537102,-23.683149468944453,70.37943669886165,88.26292864387946
0.18120240480961924,300893660080160.3,0.170371719719694,0.010830685089925244,6.894160808937085e-12,6.269981485300849e-12,1.2224491214936466e-12,5.639630057170372,0.19496853768380634,0.06357090899677804,0.9360469140048234,0.7320535745831858,-23.887797077295772,69.57516834753909,88.06301511971131
0.18228456913827656,302690636152304.6,0.17132958911603993,0.01095498002223664,6.854938749446096e-12,6.258971107202726e-12,1.2284273308140311e-12,5.580255809599738,0.19626665625606995,0.0639409694423357,0.9355921625278927,0.7309434316759277,-24.09195858587332,68.78531442035127,87.86336779025942
0.18336673346693388,304487612224448.9,0.17228712378322286,0.011079609683711028,6.816275618690387e-12,6.2484403686358895e-12,1.2344801237880016e-12,5.521575833699654,0.19756612065700221,0.06430898282132648,0.9351373064973193,0.7298369833807502,-24.295639618491336,68.00950658055129,87.66398582352801
0.1844488977955912,306284588296593.2,0.17324433071514772,0.011204567080443484,6.77816026245788e-12,6.238377593105928e-12,1.2406077087960187e-12,5.463580642293388,0.19886704359912782,0.06467494222865099,0.934682358263359,0.7287342045038258,-24.498845675885416,67.24738756357789,87.4648683910514
0.1855310621242485,308081564368737.44,0.17420121676062983,0.011329845363618668,6.740581783658825e-12,6.228771525129494e-12,1.246810307366355e-12,5.406260875318714,0.20016953621371336,0.06503884171593949,0.9342273298941016,0.7276350701984846,-24.701582139856914,66.49861084238621,87.26601466767877
0.18661322645290582,309878540440881.75,0.1751577886290165,0.011455437823889332,6.703529537518674e-12,6.219611311997558e-12,1.253088154047195e-12,5.349607300865282,0.2014737081125958,0.06540067623342691,0.9337722331857999,0.7265395559555299,-24.903854277227477,65.76284029879682,87.06742383137774
0.18769539078156314,311675516513026.06,0.17611405289548,0.011581337886083136,6.666993126651036e-12,6.210886486479669e-12,1.2594414962814166e-12,5.293610815854305,0.2027796674473225,0.06576044157564427,0.9333170796726118,0.7254476375940292,-25.105667243615486,65.03974990142888,86.86909506305466
0.18877755511022046,313472492585170.4,0.17707001600600783,0.01170753910421262,6.630962396043137e-12,6.202586950412853e-12,1.2658705942843886e-12,5.238262446400927,0.20408752096576904,0.06611813433063334,0.9328618806358043,0.7243592912525492,-25.30702608704491,64.32902339066017,86.6710275463906
0.18985971943887778,315269468657314.6,0.17802568428211243,0.011834035156765343,6.595427427982087e-12,6.194702959122843e-12,1.2723757209250902e-12,5.183553347895409,0.20539737406638395,0.0664737518324169,0.9324066471124547,0.7232744933808043,-25.507935751396488,63.630353970952775,86.47322046769125
0.19094188376753507,317066444729458.94,0.17898106392528187,0.011960819842253206,6.560378536946504e-12,6.187225106628643e-12,1.2789571616108006e-12,5.129474804835483,0.2067093308502059,0.06682729211648007,0.931951389903689,0.7221932207316853,-25.70840107971033,62.94344401079694,86.27567301574963
0.1920240480961924,318863420801603.2,0.17993616102119023,0.012087887075002164,6.525806264484719e-12,6.180144311584853e-12,1.2856152141755494e-12,5.076018230438915,0.20802349417077978,0.0671787538780414,0.9314961195824929,0.7211154503536504,-25.908426817348424,62.2680047504462,86.07838438172038
0.1931062124248497,320660396873747.5,0.18089098154368466,0.012215230881165048,6.4917013740978875e-12,6.173451803919217e-12,1.2923501887725163e-12,5.02317516606219,0.209339965682095,0.06752813643291058,0.9310408465011187,0.720041159583447,-26.10801761502463,61.603756017555725,85.88135375900481
0.19418837675350703,322457372945891.8,0.18184553135856535,0.012342845394941671,6.458054846143882e-12,6.167139112125573e-12,1.2991624077704885e-12,4.97093728044875,0.2106588458846549,0.0678754396807469,0.9305855807981238,0.7189703260391483,-26.3071780317096,60.9504259507795,85.68458034314565
0.19527054108216435,324254349018036.06,0.1827998162271724,0.01247072485499196,6.424857872775486e-12,6.161198051175009e-12,1.3060522056545117e-12,4.919296368827577,0.21198023416978667,0.06822066407054868,0.9301303324050618,0.7179029276134827,-26.505912537417338,60.30775073133531,85.4880633317306
0.19635270541082164,326051325090180.4,0.1837538418097927,0.012598863601028937,6.392101852924493e-12,6.155620711010516e-12,1.3130199289307927e-12,4.868244351880977,0.2133042288622824,0.06856381056821807,0.9296751110528498,0.7168389424674378,-26.704225515879482,59.675474322509,85.29180192430411
0.19743486973947896,327848301162324.6,0.18470761366889954,0.01272725607057943,6.359778387341602e-12,6.1503994455925085e-12,1.3200659360359288e-12,4.8177732745983874,0.21463092726146638,0.06890488062605729,0.9292199262778355,0.7157783490241215,-26.90212126711348,59.053348217035065,85.0957953222865
0.19851703406813628,329645277234468.94,0.18566113727223474,0.012855896795901538,6.32787927370043e-12,6.1455268624647715e-12,1.3271905972504933e-12,4.767875305031346,0.2159604256807691,0.0692438761540653,0.9287647874275798,0.714721125962869,-27.099604009889667,58.44113119226507,84.9000427289001
