n_b,rho_b,n_n,n_p,Delta_n,Delta_p,lambda,xi_n,xi_p,kappa,R,epsilon,m_eff_relL_n,m_eff_relL_p,A_nn,A_pp,A_np
[1/fm**3],[g/cm**3],[1/fm**3],[1/fm**3],[MeV],[MeV],[cm],[cm],[cm],[],[],[],[],[],[MeV fm**5],[MeV fm**5],[MeV fm**5]
0.10220440881763528,169714406813627.25,0.09822684041377999,0.003977568403855284,0.1804753289876982,0.806831517036818,1.1376287134659736e-11,1.212956617542241e-11,1.1357715564398927e-12,10.01635150145776,0.09363661816209512,0.04049370199733393,0.8676217976827009,0.7117304545750567,40.60561573913334,239.38040021112164,99.19458416111338
0.10328657314629258,171511382885771.53,0.09923202287460124,0.004054550271691336,0.1845875349008161,0.8125226745079198,1.126777143490478e-11,1.191730551344183e-11,1.1384347588555498e-12,9.897599618472727,0.09552786555412887,0.040859292738746646,0.8663372969397319,0.7096116984684298,40.51092756105819,236.0559175853282,99.14571847126774
0.1043687374749499,173308358957915.8,0.10023670884591533,0.00413202862903457,0.1886719548302945,0.8181230899130317,1.1161632332366764e-11,1.1715866176937608e-11,1.1411841288017598e-12,9.780746200953958,0.09740501569129839,0.04122270849281731,0.8650555987730262,0.7075061852886801,40.41758477660556,232.83020528595856,99.09701658963957
0.10545090180360722,175105335030060.12,0.10124090447097553,0.0042099973326317,0.19272759003713488,0.8236331665639838,1.1057793190231567e-11,1.1524536452243226e-11,1.1440184068843434e-12,9.665747617074377,0.09926806267870868,0.04158395615517888,0.8637767074562942,0.7054137833900974,40.32554905080963,229.6992332060909,99.04847782731756
0.10653306613226453,176902311102204.4,0.10224461583045304,0.004288450301811496,0.19675351353573356,0.8290533212537607,1.0956180608809624e-11,1.1342664151619718e-11,1.1469363945958028e-12,9.552561641982548,0.10111701971110744,0.04194304283878196,0.8625006270215609,0.7033343629327208,40.23478358748951,226.65917757240385,99.00010149540583
0.10761523046092185,178699287174348.7,0.10324784894297491,0.00436738151794694,0.20074886651991006,0.8343839835664872,1.0856724257440033e-11,1.1169650649249027e-11,1.1499369514556494e-12,9.441147398296083,0.10295191743825609,0.04229997586060219,0.8612273612632879,0.701267795851177,40.14525305189871,223.70640833173607,98.95188690512676
0.10869739478957915,180496263246492.97,0.10425060976567167,0.004446785023907484,0.20471285495245642,0.8396255952155944,1.0759356716713183e-11,1.1004945609281027e-11,1.1530189923175896e-12,9.331465299705668,0.10477280245212574,0.04265476272899221,0.8599569137424663,0.699213955824142,40.056923497999605,220.83747742990477,98.90383336792043
0.10977955911823647,182293239318637.25,0.10525290419473385,0.004526654923502625,0.20864474631116434,0.8447786094089259,1.0664013330283018e-11,1.0848042315112004e-11,1.1561814848323763e-12,9.223476997496713,0.10657973588669939,0.043007411131645606,0.858689287790683,0.6971727182444128,39.96976230004364,218.049107911335,98.85594019554065
0.1108617234468938,184090215390781.56,0.10625473806597589,0.004606985380917908,0.21254386648455023,0.849843490239611,1.0570632065598145e-11,1.0698473522319771e-11,1.1594234470559421e-12,9.11714532980987,0.10837279212189349,0.043357928924142,0.857424486514152,0.6951439601895781,39.883738088162936,215.33818377441793,98.80820670014812
0.1119438877755511,185887191462925.84,0.10725611715540671,0.004687770620144387,0.2164095968107701,0.8548207121015815,1.0479153382933921e-11,1.0555807768807788e-11,1.1627439451932585e-12,9.012434273473849,0.11015205758380185,0.04370632411904424,0.8561625127977145,0.6931275603932733,39.79882068770146,212.70174052326996,98.76063219440009
0.11302605210420842,187684167535070.12,0.10825704717980589,0.004769004924402529,0.22024137125346496,0.8597107591286718,1.0389520112156e-11,1.0419646085088126e-11,1.1661420914690478e-12,8.909308898255958,0.11191762963407646,0.044052604875520124,0.8549033693087998,0.6911233992170098,39.71498106203499,210.13695636174737,98.71321599153735
0.11410821643286573,189481143607214.4,0.10925753379730424,0.004850682635561487,0.22403867370853037,0.8645141246562927,1.0301677336689835e-11,1.0289619055557782e-11,1.1696170421171523e-12,8.807735323386293,0.1136696155418311,0.04439677948946318,0.8536470585013531,0.6891313586225634,39.632191258648184,207.64114398026604,98.66595740546806
0.11519038076152305,191278119679358.72,0.11025758260796856,0.004932798153554496,0.22780103543604574,0.8692313107047099,1.0215572284211125e-11,1.0165384188340023e-11,1.173167995480951e-12,8.707680676221615,0.11540813153196974,0.04473885638408684,0.8523935826197206,0.6871513221449128,39.55042435825426,205.2117428902172,98.61885575084884
0.11627254509018037,193075095751503.0,0.11125719915438909,0.005015345935791277,0.2315280326118278,0.873862827483015,1.0131154223608818e-11,1.004662355697169e-11,1.1767941902177918e-12,8.609113052923743,0.11713330190431738,0.04507884410097,0.8511429437024973,0.6851831748657161,39.46965442675892,202.8463122646094,98.57191034316308
0.11735470941883769,194872071823647.28,0.11225638892226958,0.005098320496568115,0.23521928399330447,0.8784091929129141,1.0048374367806257e-11,9.933041682082607e-12,1.1804949036008832e-12,8.512001481036076,0.11884525821836431,0.04541675129153119,0.8498951435863308,0.6832268033873103,39.38985646988486,200.54252424705592,98.52512049879655
0.118436873747495,196669047895791.56,0.11325515734101871,0.005181716406476284,0.23887444869461652,0.8828709321715025,9.967185782056854e-12,9.824363625370969e-12,1.184269449912589e-12,8.41631588384935,0.12054413853883292,0.04575258670891071,0.8486501839096847,0.6812820958072289,39.311006390286366,198.29815769438187,98.4784855351103
0.1195190380761523,198466023967935.84,0.11424959709299849,0.005269440983153806,0.24247911003012793,0.8874503792199989,9.883871741935506e-12,9.72087442893697e-12,1.1881326950916836e-12,8.318828176993147,0.12222487840752945,0.04612218438603781,0.8474005402777854,0.6793537785416524,39.233423867356116,195.98946611110512,98.43209695275097
0.12060120240480962,200263000040080.16,0.11524021361365841,0.005360988791151211,0.24603520179989763,0.8921078002715419,9.7991165681619e-12,9.622213764369184e-12,1.1920916044467175e-12,8.220103666202682,0.12388953661173095,0.04652012195260127,0.846147239423912,0.6774410460609758,39.157032870339116,193.6403455209369,98.38594358047203
0.12168336673346694,202059976112224.44,0.11622836374087943,0.005455002992587516,0.2495476375843979,0.8967645127509265,9.714308178222178e-12,9.527941426140286e-12,1.1961464555351775e-12,8.121336758779945,0.1255409119385959,0.04693349210997196,0.8448929244290008,0.6755420688367874,39.081687221638134,191.29726324618952,98.33999373038732
0.12276553106212425,203856952184368.72,0.11721450852572628,0.005551022536397974,0.2530180384414528,0.9013917670425944,9.629924413675299e-12,9.437770705452288e-12,1.2002986202468854e-12,8.022940501001786,0.127180311718472,0.04735781095886806,0.8436384997088393,0.6736561457303492,39.00732261323069,188.9760203979737,98.294236491167
0.12384769539078157,205653928256513.03,0.1181989154325109,0.005648779958270671,0.25644732157304523,0.9059723300181606,9.546233319623827e-12,9.351461144856335e-12,1.2045492541586232e-12,7.925149832326171,0.12880866802522853,0.04779045507821098,0.842384491154516,0.671782823987836,38.93389346767793,186.685264392185,98.24866538314743
0.12492985971943889,207450904328657.3,0.11918176644955787,0.00574809326988102,0.25983610301534527,0.9104943244258267,9.46340594971011e-12,9.268800049583498e-12,1.208899263630553e-12,7.828117887415792,0.1304267280730558,0.04822963647139619,0.8411312565236796,0.6699217624770488,38.86136301386023,184.4303170940984,98.20327586295238
0.1260120240480962,209247880400801.6,0.12016319655965733,0.0058488274884388545,0.2631848413250747,0.9149489661185646,9.38155799344848e-12,9.189595009550582e-12,1.213349343007494e-12,7.731951269858261,0.13203512687408767,0.04867403377984449,0.8398790605679168,0.6680726826693397,38.789699687110996,182.21459955017318,98.15806444121361
0.12709418837675351,211044856472945.9,0.12114331153890465,0.005950876837848873,0.26649390387819283,0.9193294838992183,9.300769738543028e-12,9.113669869217913e-12,1.2179000147279836e-12,7.636726846267707,0.13363442303758774,0.049122619831452885,0.8386281099073905,0.6662353457984437,38.71887542643908,180.04032057230816,98.1130282769286
