n_b,rho_b,n_n,n_p,lambda,xi_n,xi_p,kappa,R,epsilon
[1/fm**3],[g/cm**3],[1/fm**3],[1/fm**3],[cm],[cm],[cm],[],[],[]
0.21583166332665332,358396894388777.56,0.19947922322047612,0.016352440106177195,5.610713462891851e-12,5.635367355512917e-12,1.0642320525715482e-12,5.27207712766633,0.18884874497674775,0.08197565562055313
0.21691382765531064,360193870460921.9,0.20042148453784767,0.01649234311746297,5.586865199543997e-12,5.632395264798229e-12,1.0694811645582387e-12,5.2239023787312,0.1898803465094794,0.08228829935818857
0.21799599198396793,361990846533066.1,0.20136362827407042,0.016632363709897503,5.5632988091663075e-12,5.629656051003517e-12,1.0747850450318532e-12,5.176196705455117,0.19091486856293233,0.08259864928168485
0.21907815631262526,363787822605210.4,0.20230565864796204,0.0167724976646632,5.540009424399304e-12,5.627145659841052e-12,1.0801439759972599e-12,5.128954609300489,0.19195237537671458,0.08290671539667366
0.22016032064128258,365584798677354.7,0.20324757982530314,0.016912740815979432,5.516992287608872e-12,5.624860155905579e-12,1.0855582464804148e-12,5.082170676235941,0.19299293073814106,0.08321250777262094
0.2212424849699399,367381774749499.0,0.20418939592002616,0.017053089049913726,5.494242747949208e-12,5.622795718657932e-12,1.0910281524877669e-12,5.0358395751944744,0.19403659799829565,0.08351603653596597
0.22232464929859722,369178750821643.25,0.2051311109953658,0.017193538303231427,5.4717562585122596e-12,5.620948638571365e-12,1.0965539969685324e-12,4.989956056554579,0.1950834400876567,0.08381731186362977
0.22340681362725454,370975726893787.6,0.2060727290649732,0.017334084562281343,5.449528373561301e-12,5.619315313433024e-12,1.102136089779744e-12,4.944514950644942,0.19613351953129907,0.08411634397686864
0.22448897795591183,372772702965931.8,0.20701425409399543,0.01747472386191641,5.42755474584605e-12,5.617892244793427e-12,1.107774747654006e-12,4.899511166272993,0.19718689846368523,0.08441314313545753
0.22557114228456915,374569679038076.2,0.20795569000012154,0.0176154522844476,5.40583112399701e-12,5.616676034557064e-12,1.1134702941698748e-12,4.854939689277672,0.1982436386430616,0.0847077196321837
0.22665330661322647,376366655110220.44,0.2088970406545966,0.017756265958629863,5.384353349996631e-12,5.615663381707747e-12,1.1192230597247968e-12,4.810795581106573,0.19930380146547108,0.08500008378763575
0.2277354709418838,378163631182364.75,0.20983830988320518,0.0178971610586786,5.363117356725015e-12,5.614851079162527e-12,1.1250333815105349e-12,4.767073977417615,0.20036744797839537,0.08529024594527118
0.2288176352705411,379960607254509.06,0.21077950146722546,0.018038133803315645,5.342119165577897e-12,5.6142360107484526e-12,1.130901603491013e-12,4.723770086705293,0.20143463889403695,0.08557821646674893
0.2298997995991984,381757583326653.3,0.21172061914435503,0.018179180454843364,5.321354884154731e-12,5.613815148296552e-12,1.1368280763825143e-12,4.680879188951548,0.20250543460225473,0.08586400572751236
0.23098196392785572,383554559398797.56,0.21266166660960978,0.018320297318245943,5.300820704014716e-12,5.613585548847951e-12,1.1428131576361783e-12,4.638396634301148,0.2035798951831619,0.08614762411261044
0.23206412825651304,385351535470941.9,0.21360264751619648,0.018461480740316557,5.280512898498734e-12,5.613544351967047e-12,1.148857211422719e-12,4.596317841761611,0.20465808041939615,0.08642908201274382
0.23314629258517036,387148511543086.2,0.21454356547636064,0.018602727108809728,5.260427820615101e-12,5.613688777157061e-12,1.1549606086193315e-12,4.554638297927361,0.20574004980807611,0.08670838982052556
0.23422845691382768,388945487615230.5,0.21548442406221008,0.018744032851617607,5.24056190098724e-12,5.61401612137355e-12,1.1611237267987032e-12,4.513353555728143,0.20682586257244617,0.0869855579269443
0.23531062124248497,390742463687374.75,0.2164252268065156,0.018885394435969385,5.220911645861321e-12,5.6145237566315194e-12,1.1673469502200908e-12,4.472459233201383,0.20791557767322555,0.08726059671802007
0.2363927855711423,392539439759519.0,0.21736597720348916,0.019026808367653136,5.201473635171998e-12,5.61520912770218e-12,1.173630669822416e-12,4.431951012288254,0.209009253819667,0.08753351657164365
0.23747494989979961,394336415831663.3,0.2183066787095408,0.01916827119025881,5.182244520664496e-12,5.616069749895427e-12,1.179975283219308e-12,4.391824637653308,0.21010694948033354,0.08780432785458839
0.23855711422845693,396133391903807.6,0.21924733474401473,0.019309779484442197,5.163221024071217e-12,5.6171032069244555e-12,1.1863811946960688e-12,4.3520759155272595,0.2112087228936017,0.08807304091968825
0.23963927855711425,397930367975951.9,0.2201879486899057,0.01945132986720853,5.144399935341252e-12,5.618307148848947e-12,1.192848815208494e-12,4.312700712572766,0.21231463207789905,0.08833966610317151
0.24072144288577155,399727344048096.2,0.22112852389455614,0.019592918991215392,5.125778110921074e-12,5.6196792900935886e-12,1.1993785623835187e-12,4.273694954772781,0.2134247348416825,0.08860421372214361
0.24180360721442887,401524320120240.44,0.2220690636703348,0.01973454354409406,5.1073524720848764e-12,5.621217407538693e-12,1.2059708605216296e-12,4.235054626341259,0.21453908879316522,0.08886669407221133
0.2428857715430862,403321296192384.8,0.22300957129529742,0.01987620024778877,5.0891200033129565e-12,5.6229193386799825e-12,1.2126261406010188e-12,4.1967757686558,0.2156577513497981,0.08912711742524164
0.2439679358717435,405118272264529.06,0.22395005001383045,0.020017885857913052,5.07107775071669e-12,5.624782979854612e-12,1.2193448402834188e-12,4.1588544792119615,0.21678077974751234,0.08938549402724764
0.24505010020040083,406915248336673.4,0.22489050303727803,0.020159597163122787,5.053222820508615e-12,5.6268062845307344e-12,1.2261274039215971e-12,4.12128691059884,0.21790823104973017,0.08964183409639631
0.24613226452905812,408712224408817.6,0.2258309335445528,0.020301330984505327,5.035552377516215e-12,5.628987261657996e-12,1.2329742825684594e-12,4.084069269495588,0.21904016215614808,0.08989614782113187
0.24721442885771544,410509200480961.94,0.22677134468273144,0.020443084174983993,5.018063643738057e-12,5.631323974076479e-12,1.2398859339877295e-12,4.047197815688518,0.2201766298112989,0.09014844535840831
0.24829659318637276,412306176553106.2,0.22771173956763507,0.020584853618737693,5.00075389694095e-12,5.633814536981721e-12,1.2468628226661735e-12,4.010668861108402,0.22131769061289905,0.09039873683202691
0.24937875751503008,414103152625250.5,0.2286521212843952,0.020726636230634893,4.9836204692968486e-12,5.6364571164435544e-12,1.2539054198273254e-12,3.9744787688876406,0.22246340101998405,0.09064703233107255
0.2504609218436874,415900128697394.8,0.2295924928880057,0.020868428955681702,4.9666607460582645e-12,5.6392499279766185e-12,1.2610142034466919e-12,3.9386239524368887,0.22361381736083968,0.09089334190844488
0.25154308617234467,417697104769539.0,0.23053285740386129,0.02101022876848338,4.949872164270998e-12,5.64219123516048e-12,1.2681896582683929e-12,3.9031008745408284,0.22476899584073065,0.0911376755794789
0.25262525050100204,419494080841683.4,0.23147321782828295,0.0211520326727191,4.933252211522997e-12,5.645279348307364e-12,1.2754322758232176e-12,3.8679060464726507,0.2259289925494357,0.09138004332065151
0.2537074148296593,421291056913827.56,0.23241357712903019,0.021293837700629127,4.916798424728289e-12,5.648512623175713e-12,1.2827425544480542e-12,3.8330360271269845,0.22709386346858673,0.09162045506836859
0.2547895791583167,423088032985972.0,0.233353938245802,0.02143564091251468,4.900508388944803e-12,5.651889459727668e-12,1.2901209993066822e-12,3.798487422170759,0.2282636644788247,0.09185892071783067
0.25587174348697395,424885009058116.25,0.23429430409072477,0.021577439396249173,4.884379736225151e-12,5.655408300928824e-12,1.297568122411868e-12,3.7642568832118504,0.22943845136676694,0.09209545012197068
0.25695390781563127,426681985130260.5,0.23523467754882976,0.021719230266801514,4.8684101444992206e-12,5.659067631588631e-12,1.3050844426487862e-12,3.730341106984882,0.23061827983179958,0.0923300530904635
0.2580360721442886,428478961202404.8,0.23617506147851852,0.021861010665770057,4.852597336487729e-12,5.662865977239825e-12,1.3126704857996783e-12,3.6967368345541254,0.23180320549268868,0.09256273938880055
0.2591182364729459,430275937274549.1,0.2371154587120181,0.022002777760927787,4.836939078645672e-12,5.666801903055442e-12,1.3203267845697822e-12,3.6634408505328846,0.23299328389402224,0.09279351873742926
0.2602004008016032,432072913346693.4,0.23805587205582554,0.02214452874577768,4.821433180134837e-12,5.670874012801965e-12,1.3280538786144654e-12,3.6304499823192042,0.23418857051248035,0.09302240081095187
0.26128256513026055,433869889418837.7,0.23899630429114213,0.02228626083911842,4.806077491824427e-12,5.6750809478272185e-12,1.3358523145675633e-12,3.597761099347446,0.23538912076294038,0.09324939523738238
0.26236472945891787,435666865490982.0,0.23993675817429794,0.022427971284619933,4.7908699053189774e-12,5.679421386081729e-12,1.3437226460708822e-12,3.5653711123554706,0.2365949900044176,0.09347451159745819
0.26344689378757513,437463841563126.2,0.24087723643716677,0.022569657350408355,4.775808352012717e-12,5.683894041172277e-12,1.351665433804857e-12,3.5332769726670477,0.23780623354584604,0.09369775942400306
0.2645290581162325,439260817635270.56,0.24181774178757187,0.022711316328660636,4.760890802169539e-12,5.688497661446452e-12,1.3596812455203453e-12,3.5014756714891386,0.23902290665170284,0.09391914820134126
0.26561122244488977,441057793707414.8,0.24275827690968207,0.022852945535207694,4.746115264027888e-12,5.693231029107061e-12,1.367770656071508e-12,3.4699642392238585,0.24024506454747405,0.0941386873647571
0.26669338677354715,442854769779559.1,0.24369884446440046,0.022994542309146684,4.731479782929698e-12,5.698092959355263e-12,1.3759342474497973e-12,3.4387397447946233,0.2414727624249717,0.0943563863000004
0.2677755511022044,444651745851703.4,0.24463944708974278,0.023136104012461647,4.716982440472737e-12,5.703082299561416e-12,1.3841726088190017e-12,3.4077992949862965,0.24270605544749876,0.09457225434283487
0.26885771543086173,446448721923847.7,0.24558008740120935,0.023277628029652383,4.70262135368562e-12,5.708197928462602e-12,1.3924863365513353e-12,3.3771400337989985,0.2439449987548655,0.09478630077862638
0.26993987975951905,448245697995991.94,0.24652076799214767,0.023419111767371374,4.688394674224813e-12,5.7134387553858505e-12,1.4008760342645633e-12,3.3467591418152445,0.2451896474682622,0.09499853484197053
0.2710220440881764,450042674068136.25,0.24746149143410778,0.023560552654068576,4.6743005875929576e-12,5.718803719496171e-12,1.4093423128601255e-12,3.316653835580166,0.24644005669498464,0.09520896571635715
0.2721042084168337,451839650140280.56,0.24840226027719,0.023701948139643686,4.6603373123779016e-12,5.7242917890684575e-12,1.41788579056227e-12,3.2868213669944604,0.24769628153302256,0.09541760253386938
0.273186372745491,453636626212424.94,0.24934307705038522,0.023843295695105793,4.646503099511799e-12,5.729901960782422e-12,1.4265070929581314e-12,3.2572590227198934,0.2489583770755025,0.09562445437491626
0.27426853707414833,455433602284569.1,0.25028394426190803,0.023984592812240312,4.632796231549685e-12,5.735633259039805e-12,1.4352068530387917e-12,3.22796412359694,0.2502263984149952,0.0958295302679975
0.2753507014028056,457230578356713.4,0.25122486439952285,0.024125837003282736,4.619215021966949e-12,5.741484735302942e-12,1.4439857112412704e-12,3.1989340240743847,0.25150040064768725,0.09603283918949766
0.276432865731463,459027554428857.8,0.2521658399308636,0.02426702580059938,4.6057578144751465e-12,5.74745546745406e-12,1.4528443154914377e-12,3.170166111650585,0.25278043887741536,0.0962343900635101
0.27751503006012024,460824530501001.94,0.25310687330374587,0.02440815675637438,4.592422982355622e-12,5.753544559174544e-12,1.4617833212478247e-12,3.141657806326169,0.2540665682195647,0.09643419176168674
0.2785971943887776,462621506573146.4,0.254047966946474,0.024549227442303576,4.579208927810382e-12,5.759751139343394e-12,1.470803391546346e-12,3.1134065600678134,0.2553588438048412,0.0966322531031154
0.2796793587174349,464418482645290.6,0.2549891232681407,0.02469023544929414,4.566114081329765e-12,5.7660743614543605e-12,1.4799051970458672e-12,3.0854098562830075,0.2566573207829035,0.09682858285422025
0.2807615230460922,466215458717434.8,0.2559303446589213,0.0248311783871709,4.553136901076346e-12,5.772513403050974e-12,1.4890894160746664e-12,3.057665209305363,0.25796205432587316,0.09702318972868748
0.2818436873747495,468012434789579.2,0.2568716334903616,0.024972053884387932,4.540275872284691e-12,5.779067465178941e-12,1.498356734677705e-12,3.0301701638904435,0.2592730996317086,0.09721608238741139
0.28292585170340684,469809410861723.5,0.25781299211566033,0.025112859587746485,4.5275295066764145e-12,5.785735771855276e-12,1.5077078466647518e-12,3.00292229472169,0.2605905119274544,0.09740726943846309
0.28400801603206416,471606386933867.7,0.25875442286994593,0.02525359316211821,4.514896341890152e-12,5.7925175695536105e-12,1.51714345365931e-12,2.9759192059263353,0.2619143464723622,0.09759675943707855
0.2850901803607214,473403363006011.94,0.2596959280705474,0.02539425229017403,4.502374940925991e-12,5.799412126705139e-12,1.526664265148347e-12,2.9491585306010237,0.2632446585608844,0.09778456088566619
0.2861723446893788,475200339078156.4,0.26063751001726054,0.02553483467211823,4.489963891603956e-12,5.8064187332146736e-12,1.5362709985328046e-12,2.9226379303469483,0.26458150352554083,0.09797068223383197
0.28725450901803606,476997315150300.5,0.2615791709926082,0.02567533802542788,4.477661806036136e-12,5.813536699991284e-12,1.545964379178885e-12,2.896355094814265,0.2659249367396619,0.09815513187842248
0.28833667334669344,478794291222444.94,0.26252091326209614,0.025815760084597322,4.465467320112055e-12,5.820765358493079e-12,1.555745140470091e-12,2.8703077412555817,0.267275013620005,0.09833791816358392
0.2894188376753507,480591267294589.2,0.2634627390744632,0.0259560986008875,4.453379092996937e-12,5.828104060285626e-12,1.565614023860005e-12,2.8444936140883414,0.2686317896292464,0.09851904938083657
0.290501002004008,482388243366733.5,0.26440465066192775,0.026096351342080274,4.441395806642458e-12,5.835552176613561e-12,1.5755717789257983e-12,2.8189104844658597,0.26999532027834955,0.09869853376916395
0.29158316633266534,484185219438877.75,0.265346650240428,0.02623651609223735,4.429516165309671e-12,5.84310909798498e-12,1.5856191634224536e-12,2.793556149856851,0.2713656611288091,0.09887637951511619
0.29266533066132266,485982195511022.06,0.2662887400098588,0.026376590651463833,4.417738895103718e-12,5.850774233768189e-12,1.595756943337685e-12,2.7684284336332423,0.27274286779477014,0.09905259475292606
0.29374749498998,487779171583166.4,0.2672309221543037,0.026516572835676253,4.4060627435200394e-12,5.858547011800382e-12,1.605985892947546e-12,2.7435251846660824,0.2741269959450257,0.09922718756463793
0.2948296593186373,489576147655310.6,0.2681731988422623,0.026656460476375002,4.39448647900172e-12,5.8664268780079214e-12,1.6163067948727014e-12,2.718844276929384,0.2755181013048875,0.09940016598024828
0.2959118236472946,491373123727454.94,0.26911557222687355,0.026796251420421052,4.383008890507677e-12,5.874413296037774e-12,1.6267204401353663e-12,2.6943836091116853,0.27691623965793677,0.09957153797785773
0.2969939879759519,493170099799599.2,0.2700580444461351,0.026935943529816764,4.371628787091398e-12,5.882505746899825e-12,1.63722762821688e-12,2.6701411042352006,0.27832146684764825,0.09974131148383295
0.29807615230460927,494967075871743.5,0.27100061762311833,0.027075534681490918,4.360344997489899e-12,5.89070372861966e-12,1.6478291671159105e-12,2.6461147092823527,0.2797338387788921,0.09990949437297952
0.29915831663326653,496764051943887.75,0.271943293866179,0.027215022767087534,4.349156369722664e-12,5.899006755901529e-12,1.658525873407274e-12,2.622302394829549,0.2811534114193104,0.10007609446872338
0.3002404809619239,498561028016032.1,0.27288607526916514,0.027354405692758745,4.338061770700258e-12,5.907414359801141e-12,1.6693185723013485e-12,2.598702154688029,0.2825802408005695,0.10024111954330146
0.30132264529058117,500358004088176.3,0.2738289639116198,0.027493681378961354,4.327060085842348e-12,5.915926087408e-12,1.6802080977040797e-12,2.575312005551609,0.2840143830194885,0.10040457731796089
0.3024048096192385,502154980160320.6,0.2747719618589813,0.027632847760257193,4.316150218704893e-12,5.9245415015369995e-12,1.6911952922775517e-12,2.5521299866512077,0.28545589423904044,0.10056647546316588
0.3034869739478958,503951956232464.94,0.27571507116277877,0.027771902785117035,4.305331090616234e-12,5.9332601804289364e-12,1.7022810075011162e-12,2.529154159415957,0.28690483068923034,0.10072682159881223
0.30456913827655313,505748932304609.2,0.27665829386082513,0.027910844415728015,4.294601640321846e-12,5.942081717459744e-12,1.7134661037330563e-12,2.5063826071408,0.28836124866784363,0.10088562329444842
0.30565130260521045,507545908376753.5,0.27760163197740584,0.028049670627804626,4.28396082363752e-12,5.9510057208581e-12,1.724751450272778e-12,2.4838134346603913,0.28982520454107025,0.10104288806950387
0.3067334669338677,509342884448897.75,0.2785450875234647,0.02818837941040302,4.273407613110728e-12,5.960031813431237e-12,1.7361379254235172e-12,2.4614447680291667,0.2912967547440001,0.10119862339352305
0.3078156312625251,511139860521042.2,0.2794886624967865,0.02832696876573861,4.262940997689988e-12,5.969159632298627e-12,1.7476264165555279e-12,2.439274754207482,0.2927759557809891,0.10135283668640514
0.30889779559118236,512936836593186.3,0.28043235888217544,0.028465436709006923,4.252559982401964e-12,5.9783888286333445e-12,1.7592178201697552e-12,2.417301560753639,0.2942628642258973,0.10150553531864975
0.30997995991983973,514733812665330.75,0.28137617865163206,0.028603781268207666,4.242263588036133e-12,5.987719067410913e-12,1.7709130419619707e-12,2.395523375521695,0.29575753672219507,0.10165672661160706
0.311062124248497,516530788737474.94,0.2823201237645252,0.02874200048397178,4.232050850836794e-12,5.997150027165298e-12,1.7827129968873548e-12,2.373938406364918,0.2972600299829415,0.10180641783773312
0.3121442885771543,518327764809619.2,0.28326419616776277,0.02888009240939155,4.221920822202237e-12,6.0066813997519904e-12,1.7946186092254843e-12,2.352544880844805,0.2987704007906233,0.10195461622084905
0.31322645290581164,520124740881763.5,0.2842083977959578,0.029018055109853818,4.211872568390856e-12,6.016312890117836e-12,1.8066308126457732e-12,2.3313410459454396,0.30028870599686985,0.1021013289364053
0.31430861723446896,521921716953907.9,0.2851527305715931,0.029155886662875812,4.201905170234066e-12,6.0260442160774774e-12,1.8187505502732659e-12,2.3103251677932044,0.3018150025220263,0.1022465631117485
0.3153907815631263,523718693026052.06,0.2860971964051822,0.029293585157944058,4.192017722855794e-12,6.035875108096235e-12,1.8309787747548218e-12,2.2894955313816396,0.30334934735459224,0.10239032582639264
0.3164729458917836,525515669098196.4,0.28704179719542766,0.02943114869635595,4.182209335398405e-12,6.045805309079165e-12,1.843316448325667e-12,2.268850440301347,0.3048917975505272,0.10253262411229344
0.3175551102204409,527312645170340.75,0.2879865348293768,0.02956857539106411,4.172479130754876e-12,6.055834574166199e-12,1.8557645428762704e-12,2.248388216474868,0.3064424102324133,0.10267346495412567
0.31863727454909824,529109621242484.94,0.288931411182575,0.029705863366523234,4.162826245307075e-12,6.06596267053316e-12,1.8683240400195354e-12,2.2281071998964097,0.30800124258847794,0.10281285528956276
0.31971943887775556,530906597314629.3,0.2898764281192158,0.029843010758539734,4.1532498286699526e-12,6.07618937719843e-12,1.880995931158315e-12,2.2080057483762796,0.3095683518714804,0.10295080200955964
0.3208016032064128,532703573386773.5,0.290821587492289,0.029980015714123828,4.143749043441524e-12,6.08651448483523e-12,1.8937812175531752e-12,2.1880822372899957,0.3111437953974478,0.10308731195863766
0.32188376753507014,534500549458917.75,0.291766891143726,0.03011687639134416,4.134323064958473e-12,6.096937795589244e-12,1.9066809103904498e-12,2.168335059331898,0.3127276305442734,0.10322239193517134
0.32296593186372746,536297525531062.06,0.2927123409045427,0.030253590959184774,4.124971081057245e-12,6.107459122901486e-12,1.9196960308505024e-12,2.148762624273238,0.3143199147501633,0.10335604869167735
0.3240480961923848,538094501603206.44,0.2936579385949802,0.030390157597404596,4.115692291840462e-12,6.1180782913362746e-12,1.932827610176235e-12,2.129363358724575,0.3159207055119391,0.10348828893510488
0.3251302605210421,539891477675350.75,0.2946036860246429,0.030526574496399214,4.106485909448566e-12,6.1287951364141206e-12,1.9460766897417708e-12,2.1101357059024557,0.317530060383189,0.10361911932712797
0.3262124248496994,541688453747495.0,0.2955495849926345,0.030662839857064902,4.09735115783651e-12,6.139609504449481e-12,1.959444321121317e-12,2.0910781254002404,0.31914803697226574,0.10374854648443868
0.32729458917835674,543485429819639.3,0.2964956372876917,0.030798951890665036,4.088287272555404e-12,6.150521252393152e-12,1.9729315661581904e-12,2.0721890929629962,0.3207746929401354,0.10387657697904205
0.32837675350701406,545282405891783.6,0.2974418446883156,0.030934908818698474,4.0792935005389636e-12,6.161530247679234e-12,1.986539497033938e-12,2.053467100266405,0.3224100859980646,0.1040032173385512
0.3294589178356714,547079381963927.9,0.2983882089629011,0.031070708872770317,4.070369099894669e-12,6.172636368076521e-12,2.0002691963375854e-12,2.034910654699555,0.32405427390515423,0.10412847404648409
0.3305410821643287,548876358036072.2,0.29933473186986403,0.03120635029446466,4.061513339699474e-12,6.183839501544229e-12,2.01412175713496e-12,2.016518279151544,0.3257073144657123,0.10425235354256064
0.33162324649298597,550673334108216.44,0.3002814151577664,0.031341831335219575,4.052725499799989e-12,6.195139546091879e-12,2.0280982830380594e-12,1.9982885118018394,0.3273692655264655,0.10437486222300081
0.3327054108216433,552470310180360.7,0.30122826056543944,0.031477150256203845,4.044004870617011e-12,6.206536409643316e-12,2.0421998882744372e-12,1.9802199059143055,0.32904018497360277,0.10449600644082226
0.3337875751503006,554267286252505.0,0.30217526982210463,0.03161230532819596,4.035350752954282e-12,6.218030009904666e-12,2.0564276977566032e-12,1.9623110296348005,0.3307201307296573,0.10461579250613931
0.33486973947895793,556064262324649.3,0.303122444647493,0.03174729483146491,4.026762457811388e-12,6.229620274236195e-12,2.070782847151381e-12,1.944560465792297,0.3324091607502155,0.10473422668646151
0.33595190380761525,557861238396793.56,0.3040697867519622,0.03188211705565303,4.018239306200678e-12,6.241307139527934e-12,2.085266482949219e-12,1.9269668117034284,0.3341073330204576,0.10485131520699266
0.33703406813627257,559658214468937.9,0.305017297836612,0.032016770299660546,4.009780628968123e-12,6.253090552078989e-12,2.0998797625334075e-12,1.909528678980414,0.3358147055515216,0.10496706425092947
0.3381162324649299,561455190541082.2,0.30596497959339775,0.03215125287153216,4.0013857666179924e-12,6.264970467480418e-12,2.114623854249175e-12,1.8922446933422763,0.33753133637669214,0.1050814799597605
0.3391983967935872,563252166613226.4,0.306912833705242,0.03228556308834517,3.993054069141288e-12,6.276946850501633e-12,2.1294999374726373e-12,1.8751134944292978,0.3392572835474072,0.10519456843356412
0.34028056112224453,565049142685370.8,0.3078608618461447,0.03241969927609983,3.984784895847794e-12,6.289019674980173e-12,2.144509202679594e-12,1.8581337356206027,0.3409926051290903,0.10530633573130763
0.34136272545090185,566846118757515.1,0.308809065681291,0.03255365976961081,3.9765776152017216e-12,6.301188923714803e-12,2.159652851514053e-12,1.8413040838549073,0.34273735919678655,0.10541678787114395
0.34244488977955917,568643094829659.4,0.3097574468671581,0.03268744291240103,3.9684316046607835e-12,6.313454588361881e-12,2.1749320968565855e-12,1.8246232194542213,0.3444916038306223,0.10552593083070991
0.34352705410821643,570440070901803.5,0.3107060070516198,0.032821047056596594,3.960346250518683e-12,6.325816669334849e-12,2.1903481628923316e-12,1.808089835950595,0.34625539711106484,0.10563377054742233
0.34460921843687375,572237046973947.9,0.31165474787404995,0.03295447056282381,3.952320947750889e-12,6.338275175706803e-12,2.205902285178739e-12,1.7917026399157303,0.3480287971139958,0.10574031291877448
0.3456913827655311,574034023046092.2,0.3126036709654236,0.0330877118001075,3.944355099863646e-12,6.350830125116098e-12,2.2215957107129285e-12,1.7754603507934708,0.34981186190558294,0.10584556380263128
0.3467735470941884,575830999118236.5,0.31355277794841724,0.03322076914577117,3.936448118746114e-12,6.363481543674862e-12,2.23742969799868e-12,1.759361700735071,0.3516046495369548,0.10594952901752425
0.3478557114228457,577627975190380.8,0.3145020704375073,0.03335364098533845,3.928599424525598e-12,6.376229465880367e-12,2.2534055171129795e-12,1.743405434437227,0.35340721803867065,0.1060522143429448
0.34893787575150303,579424951262525.1,0.3154515500390668,0.03348632571243623,3.920808445425758e-12,6.389073934529226e-12,2.269524449772109e-12,1.7275903089827742,0.35521962541498386,0.10615362551963733
0.35002004008016036,581221927334669.4,0.31640121835146096,0.03361882172869942,3.913074617627745e-12,6.4020150006342805e-12,2.285787789397245e-12,1.7119150936840075,0.3570419296379,0.10625376824989141
0.3511022044088177,583018903406813.6,0.3173510769651408,0.033751127443676886,3.9053973851342e-12,6.415052723344182e-12,2.3021968411794886e-12,1.6963785699285996,0.35887418864101683,0.1063526481978325
0.352184368737475,584815879478958.0,0.31830112746273603,0.03388324127473896,3.89777619963604e-12,6.428187169865568e-12,2.3187529221442947e-12,1.6809795310280513,0.36071646031314714,0.10645027098971153
0.3532665330661323,586612855551102.2,0.31925137141914584,0.034015161646986494,3.890210520381953e-12,6.441418415387775e-12,2.3354573612153137e-12,1.6657167820685816,0.3625688024917286,0.106546642214194
0.3543486973947896,588409831623246.5,0.32020181040162843,0.03414688699316114,3.882699814050563e-12,6.4547465430100574e-12,2.3523114992774975e-12,1.6505891397644905,0.3644312729560003,0.10664176742264753
0.3554308617234469,590206807695390.8,0.3211524459698899,0.034278415753557015,3.8752435546251864e-12,6.468171643671202e-12,2.3693166892395333e-12,1.6355954323138635,0.36630392941996165,0.10673565212942777
0.3565130260521042,592003783767535.0,0.32210327967617036,0.03440974637593383,3.867841223271123e-12,6.481693816081568e-12,2.386474296095458e-12,1.6207344992566435,0.3681868295250906,0.1068283018121641
0.35759519038076154,593800759839679.4,0.3230543130653303,0.034540877315431234,3.860492308215411e-12,6.495313166657401e-12,2.4037856969854967e-12,1.606005191334951,0.370080030832836,0.10691972191204313
0.35867735470941886,595597735911823.6,0.32400554767493434,0.034671807034484504,3.853196304629018e-12,6.50902980945746e-12,2.421252281256005e-12,1.5914063703556756,0.3719835908168657,0.10700991783409139
0.3597595190380762,597394711983967.9,0.3249569850353348,0.03480253400274137,3.845952714511385e-12,6.522843866121831e-12,2.438875450518459e-12,1.5769369090552812,0.3738975668550682,0.10709889494745606
0.3608416833667335,599191688056112.2,0.32590862666975307,0.03493305669698044,3.838761046577264e-12,6.5367554658129665e-12,2.4566566187075654e-12,1.5625956909666996,0.3758220162213204,0.10718665858568545
0.3619238476953908,600988664128256.5,0.32686047409436036,0.035063373601030436,3.831620816145828e-12,6.55076474515879e-12,2.4745972121382337e-12,1.5483816102884178,0.37775699607699004,0.10727321404700678
0.36300601202404814,602785640200400.9,0.32781252881835726,0.03519348320569088,3.824531545031977e-12,6.564871848197956e-12,2.4926986695615315e-12,1.5342935717555932,0.3797025634621904,0.10735856659460317
0.36408817635270546,604582616272545.1,0.3287647923440515,0.03532338400865399,3.817492761439786e-12,6.579076926327101e-12,2.510962442219481e-12,1.5203304905132082,0.38165877528677494,0.10744272145688934
0.3651703406813627,606379592344689.4,0.3297172661669351,0.03545307451442766,3.810503999858061e-12,6.5933801382501e-12,2.5293899938986613e-12,1.5064912919912212,0.38362568832106925,0.1075256838277855
0.36625250501002005,608176568416833.6,0.3306699517757605,0.03558255323425957,3.8035648009579555e-12,6.607781649929323e-12,2.547982800982544e-12,1.49277491178168,0.3856033591863311,0.10760745886698958
0.36733466933867737,609973544488977.9,0.3316228506526149,0.03571181868606248,3.796674711492582e-12,6.622281634538762e-12,2.566742352502495e-12,1.4791802955177566,0.3875918443449389,0.1076880517002482
0.3684168336673347,611770520561122.2,0.3325759642729941,0.0358408693943406,3.7898332841985955e-12,6.63688027241908e-12,2.585670150187429e-12,1.4657063987546437,0.3895912000903064,0.10776746741962603
0.369498997995992,613567496633266.5,0.33352929410587484,0.03596970389011719,3.783040077699684e-12,6.65157775103445e-12,2.604767708511988e-12,1.4523521868523168,0.3916014825365149,0.10784571108377376
0.3705811623246493,615364472705410.8,0.33448284161378633,0.03609832071086299,3.776294656411944e-12,6.666374264931302e-12,2.6240365547432094e-12,1.4391166348601023,0.3936227476076533,0.10792278771819407
0.37166332665330665,617161448777555.1,0.3354366082528808,0.03622671840042587,3.7695965904510844e-12,6.681270015698736e-12,2.6434782289856173e-12,1.425998727403022,0.3956550510268756,0.10799870231550598
